codigo_solicitado,cod_solic_desc
11177001,PLM N14JP6-V2 RTL8723BU N3700 DDR3L SKD
11177093,LCD 14 FHD / EDP NL40MU1 AUO POSITIVO
11177149,TAMPA D NL40MU1 CLEVO
11177288,PLM NP11G-ER2 64GB N4020 DDR4 EMDOOR SKD
11177296,LCD 14 FHD NL40CU1 LQ140M1JW61 SHARP
11177316,CAM AF 50M S5KJN1SQ03 A A 6P B ST V1.0 H
11177319,MODULO LEITOR BIOM?TRICO HOT11S PRETO
11177353,TAMPA C TP/TCL/PW NP11G-E EMDOOR EX
11177356,CONJUNTO FRONTAL  LCD PT SAT T810B
11177383,PLM POS-EIH610EX 4GB G7400 DDR4 BOREO
11177385,PLM POS-EIH610EX 8GB I7-12700 DDR4 BOREO
11177415,"BATER 1C LI-PO 4000MAH 14,08WH GREAT POW"
11177416,LENTE CAM TRASEIRA HOT11 PT
11177427,LCD 14 FHD/EDP NL40MU1 N140HCA-EAC INNOL
11177452,LENTE CAMERAS TRASEIRAS HOT11S ROXA
11177618,PLM VJFE-CL V2 8GB I7-10510U DDR4 BOREO
11177619,PLM VJFE-CL V2 4GB I3-10110U DDR4 BOREO
11177620,ALTO FALANTE XHS1511 HOT11
11177642,PLMCEL HOT11 X689F JABIL LPDDR4 CKD MT67
11177657,CABO DE DADOS USB-C NACIONAL I-SHENG
11177670,MODULO LEITOR BIOM?TRICO ROXO HOT11
11177705,PLM T2040 OVP 64GB  BOE JABIL LPDDR4 CKD
11177729,LEITOR DE CARTAO MP-18 TRADEIN SRV
11177748,ADAPT AC/DC F30L7-120250SPAE 30W 2P FREC
11177873,PLM B1791 L300 LPDDR3 CKD PLM B1791 L300
11178114,CARREGADOR S432 - 5V-0.5A SRV
11178141,PLM NP11G-ER2 N4020 DDR4 EMDOOR SKD
11178157,CONJ TRASEIRO N10P ROXO
11178309,"BATER 1C LI-PO 4000MAH 14,82WH BOREO BOR"
11178337,PLM W2150G-V2 N4000 LPDDR4 BOREO BOREO
11178396,PLM POS-RIB360EE 8GB I7-9700 DDR4 BOREO
11178399,PLM POS-RIQ470EN V001 32GB I5-10600T DDR
11178420,PLM T2040 OVP 32GB  BOE JABIL LPDDR4 CKD
11178430,PLM POS-RIH470EM PLUS 16GB I7-10700T DDR
11178447,LCD HD NP11G-E 11.6 GY116WHM 2ANT YX
11178448,LCD HD NP11G-E 11.6 GY116WHM 2ANT SXWY
11178449,LCD 14 HD NL40CU1 B140XTN07 AUO POSITIV
11178956,PLM K116R 4GB 128GB N4020 LPDDR4 MALAT J
11179077,PLMCEL T2040B ZTECH LPDDR4 MONT SC9863A
11179142,PLM POS-RIH470EM PLUS 16GB I5-10500T DDR
11179150,BATER 4C LI-ION 3175MAH 50WH CLEVO IND
11179221,PL USB2.0 + SDCARD + AUDIO N1XLP6 SKD
11179222,TAMPA C N14LP6 COBALT GRAY
11179322,LCD 14 FHD N140HGA N14LP6 COBALT GRAY IN
11179323,LCD 15 FHD NV156FHM N15LP6 COBALT GRAY
11179356,TAMPA C N15LP6 COBALT GRAY
11179358,TAMPA D N15LP6 COBALT GRAY
11179815,LCD 15.6 FHD N15WP6 NV156FHM GRAY BOE
11179870,PLM CF40CM I5-10210U CF40CM RET BKLT SRV
11180659,"BATER 1C LI-ION 5000MAH 18,5WH BOREO"
11180780,PLR WI-FI/BT WLESS 9462.NGW INTEL MONT
11182312,LIO3 BASE C DWL HSM LCD XC50PRSP8H1FKHXB
11182331,LCD 15.6 C2  GRAY 1366*768 NG CG15D12P
11182393,CONJUNTO FRONTAL 5 T2040B
11182464,PLM CG15D12P N4020 DDR4 JABIL CKD
11182512,BATER 1C LI-PO 2200MAH BOREO BOREO
11182526,TAMPA D 10390 GRAY N14DP9
11182547,PLM VJFE-CL 1.2 4GB I3-10110U DDR4 BOREO
11182605,PLM VJFE-ADL I3-1215U DDR4 BMORN SKD
11182632,LCD 11.6 FHD_IPS FHD LM116B034A40 K116R
11182676,PINPAD BP 5000
11182886,MODULO LEITOR BIOM?TRICO HOT11S VERDE
11183188,"BATER 1C LI-ION 5000MAH 18,5WH BOREO BOR"
11183261,TAMPA C N14LP6 FP PRETO
11183504,PLM POS-RIH510EZ BASIC 16GB I5-10400 DDR
11183527,BATER 1C LI-PO 3000MAH BOREO
11183546,MOCHILA 15.6 INTELLECT ESS TSB966GL TARG
11183730,PLM K116R 4GB 128GB N4020 LPDDR4 JABIL
11183767,PLM K142-V2 4GB 0812 128GB Z8350 DDR3 JA
11183777,PLM K116R 4GB 128GB N4020 LPDDR4 JABIL
11183799,SSD 256GB M.2 PCIE GEN3X4 SM2P32A8 ADATA
11183815,PLM NL40MU1 D03 I3-1125G4 DDR4 BOREO BOR
11183816,PLM NL40MU1 D03 I5-1155G7 DDR4 BOREO BOR
11183840,PLM T2040 OVP 64GB  BOE JABIL LPDDR4 CKD
11184165,LCD 14 HD GRAY WD140HHE30AC XHS N14DP9
11184265,PLMCEL S620 TEM LPDDR3 SKD SC7731E
11184266,"BATER 1C LI-PO 3000MAH 11,4WH TEM SKD"
11184311,TAMPA C TP/TCL/PW NP11G-E W11 SXWY
11184379,LCD 14 FHD DN50 NV140FHM-N48-894A CA720P
11184417,PL LAN RJ45 DN50E I219 NVPRO ALC269
11184432,FPC CABLE DN50E 20PIN 86*44.08*03 60V
11184433,FPC CABLE DN50E 20PIN 109.68*10.5*03 60V
11184701,PLM VJFE-ADL PRO I5-1235U DDR4 BOREO
11184722,PLM VJFE-ADL PRO 8GB I7-1255U DDR4 BOREO
11184723,PLM VJFE-ADL PRO 16GB I5-1235U DDR4 BORE
11184753,FPC BOTÕES LAT LIGA/DESL VOL PT S620
11184757,CONJUNTO FRONTAL S620  PRETO JT
11184921,CAMERA TRASEIRA 5MP SENS S5K5E2 S620
11185093,PLM N14DP7-V2 4GB RTL8723DU N5030 LPDDR4
11185171,PLM DN50E-140H I7-1265U DDR4 IP3 SKD
11185210,PLM VJFE-CL 8GB I7-10510U DDR4 BOREO BOR
11185582,TECLA YOUTUBE K142 GRAY NEW SIZE
11185713,LCD 15 FHD NT156FHM 2MP N15LP6 PRATA
11185773,PLM ADPT2 8GB I3-1215U DDR4 BOREO BOREO
11185824,NEW COVER B GRAY N14ZP7 13.9 SRV
11185876,PLM NL40MU1 D03 I3-1125G4 DDR4 BOREO BOR
11185877,MON LED 21.5` LG 22BN550Y POS
11185878,LCD 15 HD N15QPE BOE N156BGA-E DARK BLUE
11185879,TAMPA C N15QPE DARK BLUE
11187823,PLM VJFE-ADL-V2 USB-C I7-1265U DDR4 BORE
11187824,PLM VJFE-ADL-V2 USB-C 16GB I7-1265U DDR4
11187901,TAMPA C GRAY CG15D12P BER SPK NO KEY
11187935,PLM VJFE-ADL V2 8GB I3-1215U DDR4 BOREO
11188049,FONTE FATX 300W ENP-7030 3COM AUT
11188159,PLM VJFE-ADL V2 32GB I5-1235U DDR4 BOREO
11188665,PLM VJFE-ADL PRO 16GB I5-1245U DDR4 BORE
11188791,PLM VJFE-AMD 5 5500U DDR4 BOREO
11188805,PLM POS-EIH610EX 16GB I3-12100 DDR4 BORE
11188854,PLM VJFE-TGL I3-1115G4 DDR4 BOREO
11188877,PLM DN50E I3-1215U DDR4 BOREO
11188883,PLM VJFE-TGL 8GB I3-1115G4 DDR4 BOREO BO
11188933,PLM CG15D12P 8GB SEM EMMC N4020 DDR4 JAB
11189638,PLMCEL S620 2GB LPDDR3 BOREO SC7731E
11189731,PLM VJFE-TGL 8GB I3-1115G4 DDR4 BOREO BO
11189735,PLMCEL NOTE 12 PRO X676B LPDDR4 BOREO MT
11189765,TAMPA D N14/EPA/LP6/TP6_COBALT GRAY
11190039,ADAPT AC/DC PA-1450-26BA_7 EV 45W 3P LIT
11190178,CONJ TRASEIRO PRETO C SILK E ANT L400
11190187,PLMCEL PLM L400 V1.0 KOZEN LPDDR3 SKD MT
11190226,PLM POS-RIQ470EN V001 16GB I5-10500T DDR
11190297,PLM ADPT2 8GB I7-1255U DDR4 BOREO BOREO
11190480,PLM POS-EIH610EX 16GB I7-12700 DDR4 BORE
11190516,PLM POS-EIH610EX 16GB I5-12400 DDR4 BORE
11190564,PLM VAIO-TGL V2 PRO I3-1115G4 DDR4 BOREO
11190575,MEM 4GB DDR3 PC12800 SODIMM ADATA MONT
11190697,PLM VJFE-ADL V2 16GB I3-1215U DDR4 BOREO
11190894,PLM YP11G-ER1 4GB SEM EMMC N4120 DDR4 EM
11190915,CONJUNTO TRASEIRO VERDE CKD STONE L3 NEW
11190918,ADAPT AC/DC 10W 2P JIPPO VAIO
11191011,PLM VJFE-AMD-V2 3 5300U DDR4 BOREO
11191016,PLM POS-EIH610EX 16GB I3-12100 DDR4 BORE
11191268,MON LED 21.5` LG 22BN550Y
11191362,PLM L400 2GB 16GB LPDDR3 BOREO MT8766V/W
11191392,PLMCEL HOT 20I X665E LPDDR4 BOREO MT6592
11191538,FPC SIM CARD TL10
11191779,PLM VJFE-AMD-V2 5 5500U DDR4 BOREO
11191917,LCD FHD N14KP6-TG NT140FHM-N44V8.0 CINZA
11191946,SUP. IMPRESSORA LARANJA L400
11191973,PLM VJFE-AMD V2 7 5700U DDR4 BOREO
11191987,PLM VJFE-TGL-V2 I3-1115G4 DDR4 BOREO
11192439,CONJ TAMPA BATERIA PT
11192630,PLM B1791 L300 LPDDR3 BOREO MT8765WB
11192704,CONJUNTO FRONTAL PRETO LCD L400 IND
11192932,PLM VJFE-AMD 5 5500U DDR4 SKD
11193010,PAINEL LCD HD WD140HHE30AC SRV
11193109,CONJ TAMPA DA BATERIA PT DS SM7 LOGO
11193131,PLACA SUB H6127 2 A2 V1.1 SM7
11193674,FONTE FATX 230W PI-F230B-S(01) SOHOO AUT
11194005,LCD 15.6 N44  GRAY 1366*768 AG CG15DP2
11194011,LCD 15.6 C6 GRAY 1366*768 AG CG15DP2
11194089,TCL ABNT2 SK-6620 W11 USB PR LITEON
11194095,MON LED 23.8 LG 24BL550J POS
11194146,PLM CG15D12P 4GB N4020 LPDDR4 JABIL CKD
11194270,CONJ FRONTAL H30I PT 2
11194588,PLM N15QPE 4GB/128GB 7C GEN 2 DDR4L BMOR
11194589,PLM N15QPE 7C G2 8GB/256GB QUALCOMM SRV
11194599,PLM X669C HOT 30I 4GB E128GB BOREO MT676
11195299,CONJ. TAMPA BATERIA VAIO LOGO PT V2
11196069,PLM VAIO-TGL PRO TPM I5-1135G7 DDR4 BORE
11196105,PLM VAIO-TGL PRO TPM I5-1145G7 DDR4 BORE
11196192,PLM POS-RAX300ES V003 16GB PRO 4650GE DD
11196661,BATER 2C LI-PO 5000MAH 37WH BOREO
11196662,PLM POS-RIH670EU PLUS 8GB I3-12100T DDR4
11196820,RECEIVER 0809W H20 DS
11197958,LCD 14 GRAY 1366*768  BOE\HD N14DP9R LED
11198022,PLM VJFE-TGL-V2 I3-1115G4 DDR4 BOREO BOR
11198500,SSD 512GB M.2 PCIE GEN3X4 PI3480 KMAX
11198822,ADAPT AC/DC F24L9-120200SPAE 24W 2P FLEX
11200245,TAMPA C VAIO N15EPA-V2 PRATA NEWTP
11200386,KIT TECLADO E MOUSE WIRELESS KM206W
11200421,PLM POS-RIH670EU PLUS 8GB I5-12400T DDR4
11200594,TAMPA C DN50E AMR MOH+SYM BL FP
11201166,PLR WI-FI/BT WLESS AX211. NGWG INTEL SKD
11201330,PLM PLM VJFE-AMD V2 32GB 7 5700U DDR4 BO
11201889,CONJUNTO PRINTER FRAME L400 LARANJA INJ
11202030,PLM CG15D12P 4GB E128GB N4020C DDR4 BORE
11203145,PLM PLM NL40CU1-B D03 I5-10210U DDR4 BOR
11203203,LCD 14 FHD DN50 NV140FHM-N48 CA/IR_V2
11203205,LCD 15.6 N49 V8.0 GRAY 1366*768 CG15D12P
11203357,PLM T810C JABIL BOREO CKD
11173453,null
